# frequency[Hz], mag, phase[deg]
8.28917e+01 3.32667e-04 -5.69551e-01 
8.29017e+01 3.32668e-04 -5.69482e-01 
8.29117e+01 3.32668e-04 -5.69412e-01 
8.29217e+01 3.32669e-04 -5.69342e-01 
8.29317e+01 3.32669e-04 -5.69273e-01 
8.29417e+01 3.32670e-04 -5.69203e-01 
8.29517e+01 3.32670e-04 -5.69133e-01 
8.29617e+01 3.32671e-04 -5.69064e-01 
8.29717e+01 3.32672e-04 -5.68994e-01 
8.29817e+01 3.32672e-04 -5.68924e-01 
8.29917e+01 3.32673e-04 -5.68855e-01 
8.30017e+01 3.32673e-04 -5.68785e-01 
8.30117e+01 3.32674e-04 -5.68716e-01 
8.30217e+01 3.32674e-04 -5.68646e-01 
8.30317e+01 3.32675e-04 -5.68577e-01 
8.30417e+01 3.32676e-04 -5.68507e-01 
8.30517e+01 3.32676e-04 -5.68438e-01 
8.30617e+01 3.32677e-04 -5.68368e-01 
8.30717e+01 3.32677e-04 -5.68299e-01 
8.30817e+01 3.32678e-04 -5.68229e-01 
8.30917e+01 3.32678e-04 -5.68160e-01 
8.31017e+01 3.32679e-04 -5.68090e-01 
8.31117e+01 3.32680e-04 -5.68021e-01 
8.31217e+01 3.32680e-04 -5.67952e-01 
8.31317e+01 3.32681e-04 -5.67882e-01 
8.31417e+01 3.32681e-04 -5.67813e-01 
8.31517e+01 3.32682e-04 -5.67744e-01 
8.31617e+01 3.32682e-04 -5.67674e-01 
8.31717e+01 3.32683e-04 -5.67605e-01 
8.31817e+01 3.32684e-04 -5.67536e-01 
8.31917e+01 3.32684e-04 -5.67467e-01 
8.32017e+01 3.32685e-04 -5.67397e-01 
8.32117e+01 3.32685e-04 -5.67328e-01 
8.32217e+01 3.32686e-04 -5.67259e-01 
8.32317e+01 3.32686e-04 -5.67190e-01 
8.32417e+01 3.32687e-04 -5.67121e-01 
8.32517e+01 3.32687e-04 -5.67051e-01 
8.32617e+01 3.32688e-04 -5.66982e-01 
8.32717e+01 3.32689e-04 -5.66913e-01 
8.32817e+01 3.32689e-04 -5.66844e-01 
8.32917e+01 3.32690e-04 -5.66775e-01 
8.33017e+01 3.32690e-04 -5.66706e-01 
8.33117e+01 3.32691e-04 -5.66637e-01 
8.33217e+01 3.32691e-04 -5.66568e-01 
8.33317e+01 3.32692e-04 -5.66499e-01 
8.33417e+01 3.32693e-04 -5.66430e-01 
8.33517e+01 3.32693e-04 -5.66361e-01 
8.33617e+01 3.32694e-04 -5.66292e-01 
8.33717e+01 3.32694e-04 -5.66223e-01 
8.33817e+01 3.32695e-04 -5.66154e-01 
8.33917e+01 3.32695e-04 -5.66085e-01 
8.34017e+01 3.32696e-04 -5.66016e-01 
8.34117e+01 3.32696e-04 -5.65947e-01 
8.34217e+01 3.32697e-04 -5.65879e-01 
8.34317e+01 3.32698e-04 -5.65810e-01 
8.34417e+01 3.32698e-04 -5.65741e-01 
8.34517e+01 3.32699e-04 -5.65672e-01 
8.34617e+01 3.32699e-04 -5.65603e-01 
8.34717e+01 3.32700e-04 -5.65535e-01 
8.34817e+01 3.32700e-04 -5.65466e-01 
8.34917e+01 3.32701e-04 -5.65397e-01 
8.35017e+01 3.32701e-04 -5.65328e-01 
8.35116e+01 3.32702e-04 -5.65260e-01 
8.35216e+01 3.32703e-04 -5.65191e-01 
8.35316e+01 3.32703e-04 -5.65122e-01 
8.35416e+01 3.32704e-04 -5.65054e-01 
8.35516e+01 3.32704e-04 -5.64985e-01 
8.35616e+01 3.32705e-04 -5.64916e-01 
8.35716e+01 3.32705e-04 -5.64848e-01 
8.35816e+01 3.32706e-04 -5.64779e-01 
8.35916e+01 3.32706e-04 -5.64711e-01 
8.36016e+01 3.32707e-04 -5.64642e-01 
8.36116e+01 3.32708e-04 -5.64573e-01 
8.36216e+01 3.32708e-04 -5.64505e-01 
8.36316e+01 3.32709e-04 -5.64436e-01 
8.36416e+01 3.32709e-04 -5.64368e-01 
8.36516e+01 3.32710e-04 -5.64299e-01 
8.36616e+01 3.32710e-04 -5.64231e-01 
8.36716e+01 3.32711e-04 -5.64163e-01 
8.36816e+01 3.32711e-04 -5.64094e-01 
8.36916e+01 3.32712e-04 -5.64026e-01 
8.37016e+01 3.32713e-04 -5.63957e-01 
8.37116e+01 3.32713e-04 -5.63889e-01 
8.37216e+01 3.32714e-04 -5.63821e-01 
8.37316e+01 3.32714e-04 -5.63752e-01 
8.37416e+01 3.32715e-04 -5.63684e-01 
8.37516e+01 3.32715e-04 -5.63616e-01 
8.37616e+01 3.32716e-04 -5.63547e-01 
8.37716e+01 3.32716e-04 -5.63479e-01 
8.37816e+01 3.32717e-04 -5.63411e-01 
8.37916e+01 3.32718e-04 -5.63343e-01 
8.38016e+01 3.32718e-04 -5.63274e-01 
8.38116e+01 3.32719e-04 -5.63206e-01 
8.38216e+01 3.32719e-04 -5.63138e-01 
8.38316e+01 3.32720e-04 -5.63070e-01 
8.38416e+01 3.32720e-04 -5.63002e-01 
8.38516e+01 3.32721e-04 -5.62934e-01 
8.38616e+01 3.32721e-04 -5.62865e-01 
8.38716e+01 3.32722e-04 -5.62797e-01 
8.38816e+01 3.32723e-04 -5.62729e-01 
8.38916e+01 3.32723e-04 -5.62661e-01 
8.39016e+01 3.32724e-04 -5.62593e-01 
8.39116e+01 3.32724e-04 -5.62525e-01 
8.39216e+01 3.32725e-04 -5.62457e-01 
8.39316e+01 3.32725e-04 -5.62389e-01 
8.39416e+01 3.32726e-04 -5.62321e-01 
8.39516e+01 3.32726e-04 -5.62253e-01 
8.39616e+01 3.32727e-04 -5.62185e-01 
8.39716e+01 3.32727e-04 -5.62117e-01 
8.39816e+01 3.32728e-04 -5.62049e-01 
8.39916e+01 3.32729e-04 -5.61981e-01 
8.40016e+01 3.32729e-04 -5.61914e-01 
8.40116e+01 3.32730e-04 -5.61846e-01 
8.40216e+01 3.32730e-04 -5.61778e-01 
8.40316e+01 3.32731e-04 -5.61710e-01 
8.40416e+01 3.32731e-04 -5.61642e-01 
8.40516e+01 3.32732e-04 -5.61574e-01 
8.40616e+01 3.32732e-04 -5.61507e-01 
8.40716e+01 3.32733e-04 -5.61439e-01 
8.40816e+01 3.32733e-04 -5.61371e-01 
8.40916e+01 3.32734e-04 -5.61303e-01 
8.41016e+01 3.32735e-04 -5.61236e-01 
8.41116e+01 3.32735e-04 -5.61168e-01 
8.41216e+01 3.32736e-04 -5.61100e-01 
8.41316e+01 3.32736e-04 -5.61032e-01 
8.41416e+01 3.32737e-04 -5.60965e-01 
8.41516e+01 3.32737e-04 -5.60897e-01 
8.41616e+01 3.32738e-04 -5.60830e-01 
8.41716e+01 3.32738e-04 -5.60762e-01 
8.41816e+01 3.32739e-04 -5.60694e-01 
8.41916e+01 3.32739e-04 -5.60627e-01 
8.42016e+01 3.32740e-04 -5.60559e-01 
8.42116e+01 3.32741e-04 -5.60492e-01 
8.42216e+01 3.32741e-04 -5.60424e-01 
8.42316e+01 3.32742e-04 -5.60357e-01 
8.42416e+01 3.32742e-04 -5.60289e-01 
8.42516e+01 3.32743e-04 -5.60222e-01 
8.42616e+01 3.32743e-04 -5.60154e-01 
8.42716e+01 3.32744e-04 -5.60087e-01 
8.42816e+01 3.32744e-04 -5.60019e-01 
8.42916e+01 3.32745e-04 -5.59952e-01 
8.43016e+01 3.32745e-04 -5.59884e-01 
8.43116e+01 3.32746e-04 -5.59817e-01 
8.43216e+01 3.32747e-04 -5.59750e-01 
8.43316e+01 3.32747e-04 -5.59682e-01 
8.43416e+01 3.32748e-04 -5.59615e-01 
8.43516e+01 3.32748e-04 -5.59548e-01 
8.43616e+01 3.32749e-04 -5.59480e-01 
8.43716e+01 3.32749e-04 -5.59413e-01 
8.43816e+01 3.32750e-04 -5.59346e-01 
8.43916e+01 3.32750e-04 -5.59279e-01 
8.44016e+01 3.32751e-04 -5.59211e-01 
8.44116e+01 3.32751e-04 -5.59144e-01 
8.44216e+01 3.32752e-04 -5.59077e-01 
8.44316e+01 3.32752e-04 -5.59010e-01 
8.44416e+01 3.32753e-04 -5.58943e-01 
8.44516e+01 3.32754e-04 -5.58876e-01 
8.44616e+01 3.32754e-04 -5.58808e-01 
8.44716e+01 3.32755e-04 -5.58741e-01 
8.44816e+01 3.32755e-04 -5.58674e-01 
8.44916e+01 3.32756e-04 -5.58607e-01 
8.45016e+01 3.32756e-04 -5.58540e-01 
8.45115e+01 3.32757e-04 -5.58473e-01 
8.45215e+01 3.32757e-04 -5.58406e-01 
8.45315e+01 3.32758e-04 -5.58339e-01 
8.45415e+01 3.32758e-04 -5.58272e-01 
8.45515e+01 3.32759e-04 -5.58205e-01 
8.45615e+01 3.32759e-04 -5.58138e-01 
8.45715e+01 3.32760e-04 -5.58071e-01 
8.45815e+01 3.32761e-04 -5.58004e-01 
8.45915e+01 3.32761e-04 -5.57937e-01 
8.46015e+01 3.32762e-04 -5.57870e-01 
8.46115e+01 3.32762e-04 -5.57803e-01 
8.46215e+01 3.32763e-04 -5.57736e-01 
8.46315e+01 3.32763e-04 -5.57670e-01 
8.46415e+01 3.32764e-04 -5.57603e-01 
8.46515e+01 3.32764e-04 -5.57536e-01 
8.46615e+01 3.32765e-04 -5.57469e-01 
8.46715e+01 3.32765e-04 -5.57402e-01 
8.46815e+01 3.32766e-04 -5.57336e-01 
8.46915e+01 3.32766e-04 -5.57269e-01 
8.47015e+01 3.32767e-04 -5.57202e-01 
8.47115e+01 3.32767e-04 -5.57135e-01 
8.47215e+01 3.32768e-04 -5.57069e-01 
8.47315e+01 3.32769e-04 -5.57002e-01 
8.47415e+01 3.32769e-04 -5.56935e-01 
8.47515e+01 3.32770e-04 -5.56869e-01 
8.47615e+01 3.32770e-04 -5.56802e-01 
8.47715e+01 3.32771e-04 -5.56735e-01 
8.47815e+01 3.32771e-04 -5.56669e-01 
8.47915e+01 3.32772e-04 -5.56602e-01 
8.48015e+01 3.32772e-04 -5.56535e-01 
8.48115e+01 3.32773e-04 -5.56469e-01 
8.48215e+01 3.32773e-04 -5.56402e-01 
8.48315e+01 3.32774e-04 -5.56336e-01 
8.48415e+01 3.32774e-04 -5.56269e-01 
8.48515e+01 3.32775e-04 -5.56203e-01 
8.48615e+01 3.32775e-04 -5.56136e-01 
8.48715e+01 3.32776e-04 -5.56070e-01 
8.48815e+01 3.32777e-04 -5.56003e-01 
8.48915e+01 3.32777e-04 -5.55937e-01 
8.49015e+01 3.32778e-04 -5.55870e-01 
8.49115e+01 3.32778e-04 -5.55804e-01 
8.49215e+01 3.32779e-04 -5.55738e-01 
8.49315e+01 3.32779e-04 -5.55671e-01 
8.49415e+01 3.32780e-04 -5.55605e-01 
8.49515e+01 3.32780e-04 -5.55539e-01 
8.49615e+01 3.32781e-04 -5.55472e-01 
8.49715e+01 3.32781e-04 -5.55406e-01 
8.49815e+01 3.32782e-04 -5.55340e-01 
8.49915e+01 3.32782e-04 -5.55273e-01 
8.50015e+01 3.32783e-04 -5.55207e-01 
8.50115e+01 3.32783e-04 -5.55141e-01 
8.50215e+01 3.32784e-04 -5.55075e-01 
8.50315e+01 3.32784e-04 -5.55008e-01 
8.50415e+01 3.32785e-04 -5.54942e-01 
8.50515e+01 3.32786e-04 -5.54876e-01 
8.50615e+01 3.32786e-04 -5.54810e-01 
8.50715e+01 3.32787e-04 -5.54744e-01 
8.50815e+01 3.32787e-04 -5.54677e-01 
8.50915e+01 3.32788e-04 -5.54611e-01 
8.51015e+01 3.32788e-04 -5.54545e-01 
8.51115e+01 3.32789e-04 -5.54479e-01 
8.51215e+01 3.32789e-04 -5.54413e-01 
8.51315e+01 3.32790e-04 -5.54347e-01 
8.51415e+01 3.32790e-04 -5.54281e-01 
8.51515e+01 3.32791e-04 -5.54215e-01 
8.51615e+01 3.32791e-04 -5.54149e-01 
8.51715e+01 3.32792e-04 -5.54083e-01 
8.51815e+01 3.32792e-04 -5.54017e-01 
8.51915e+01 3.32793e-04 -5.53951e-01 
8.52015e+01 3.32793e-04 -5.53885e-01 
8.52115e+01 3.32794e-04 -5.53819e-01 
8.52215e+01 3.32794e-04 -5.53753e-01 
8.52315e+01 3.32795e-04 -5.53687e-01 
8.52415e+01 3.32796e-04 -5.53621e-01 
8.52515e+01 3.32796e-04 -5.53556e-01 
8.52615e+01 3.32797e-04 -5.53490e-01 
8.52715e+01 3.32797e-04 -5.53424e-01 
8.52815e+01 3.32798e-04 -5.53358e-01 
8.52915e+01 3.32798e-04 -5.53292e-01 
8.53015e+01 3.32799e-04 -5.53226e-01 
8.53115e+01 3.32799e-04 -5.53161e-01 
8.53215e+01 3.32800e-04 -5.53095e-01 
8.53315e+01 3.32800e-04 -5.53029e-01 
8.53415e+01 3.32801e-04 -5.52963e-01 
8.53515e+01 3.32801e-04 -5.52898e-01 
8.53615e+01 3.32802e-04 -5.52832e-01 
8.53715e+01 3.32802e-04 -5.52766e-01 
8.53815e+01 3.32803e-04 -5.52701e-01 
8.53915e+01 3.32803e-04 -5.52635e-01 
8.54015e+01 3.32804e-04 -5.52569e-01 
8.54115e+01 3.32804e-04 -5.52504e-01 
8.54215e+01 3.32805e-04 -5.52438e-01 
8.54315e+01 3.32805e-04 -5.52373e-01 
8.54415e+01 3.32806e-04 -5.52307e-01 
8.54515e+01 3.32806e-04 -5.52241e-01 
8.54615e+01 3.32807e-04 -5.52176e-01 
8.54715e+01 3.32808e-04 -5.52110e-01 
8.54815e+01 3.32808e-04 -5.52045e-01 
8.54915e+01 3.32809e-04 -5.51979e-01 
8.55015e+01 3.32809e-04 -5.51914e-01 
8.55114e+01 3.32810e-04 -5.51848e-01 
8.55214e+01 3.32810e-04 -5.51783e-01 
8.55314e+01 3.32811e-04 -5.51718e-01 
8.55414e+01 3.32811e-04 -5.51652e-01 
8.55514e+01 3.32812e-04 -5.51587e-01 
8.55614e+01 3.32812e-04 -5.51521e-01 
8.55714e+01 3.32813e-04 -5.51456e-01 
8.55814e+01 3.32813e-04 -5.51391e-01 
8.55914e+01 3.32814e-04 -5.51325e-01 
8.56014e+01 3.32814e-04 -5.51260e-01 
8.56114e+01 3.32815e-04 -5.51195e-01 
8.56214e+01 3.32815e-04 -5.51129e-01 
8.56314e+01 3.32816e-04 -5.51064e-01 
8.56414e+01 3.32816e-04 -5.50999e-01 
8.56514e+01 3.32817e-04 -5.50934e-01 
8.56614e+01 3.32817e-04 -5.50868e-01 
8.56714e+01 3.32818e-04 -5.50803e-01 
8.56814e+01 3.32818e-04 -5.50738e-01 
8.56914e+01 3.32819e-04 -5.50673e-01 
8.57014e+01 3.32819e-04 -5.50608e-01 
8.57114e+01 3.32820e-04 -5.50542e-01 
8.57214e+01 3.32820e-04 -5.50477e-01 
8.57314e+01 3.32821e-04 -5.50412e-01 
8.57414e+01 3.32822e-04 -5.50347e-01 
8.57514e+01 3.32822e-04 -5.50282e-01 
8.57614e+01 3.32823e-04 -5.50217e-01 
8.57714e+01 3.32823e-04 -5.50152e-01 
8.57814e+01 3.32824e-04 -5.50087e-01 
8.57914e+01 3.32824e-04 -5.50022e-01 
8.58014e+01 3.32825e-04 -5.49957e-01 
8.58114e+01 3.32825e-04 -5.49892e-01 
8.58214e+01 3.32826e-04 -5.49827e-01 
8.58314e+01 3.32826e-04 -5.49762e-01 
8.58414e+01 3.32827e-04 -5.49697e-01 
8.58514e+01 3.32827e-04 -5.49632e-01 
8.58614e+01 3.32828e-04 -5.49567e-01 
8.58714e+01 3.32828e-04 -5.49502e-01 
8.58814e+01 3.32829e-04 -5.49437e-01 
8.58914e+01 3.32829e-04 -5.49372e-01 
8.59014e+01 3.32830e-04 -5.49308e-01 
8.59114e+01 3.32830e-04 -5.49243e-01 
8.59214e+01 3.32831e-04 -5.49178e-01 
8.59314e+01 3.32831e-04 -5.49113e-01 
8.59414e+01 3.32832e-04 -5.49048e-01 
8.59514e+01 3.32832e-04 -5.48984e-01 
8.59614e+01 3.32833e-04 -5.48919e-01 
8.59714e+01 3.32833e-04 -5.48854e-01 
8.59814e+01 3.32834e-04 -5.48789e-01 
8.59914e+01 3.32834e-04 -5.48725e-01 
8.60014e+01 3.32835e-04 -5.48660e-01 
8.60114e+01 3.32835e-04 -5.48595e-01 
8.60214e+01 3.32836e-04 -5.48531e-01 
8.60314e+01 3.32836e-04 -5.48466e-01 
8.60414e+01 3.32837e-04 -5.48401e-01 
8.60514e+01 3.32837e-04 -5.48337e-01 
8.60614e+01 3.32838e-04 -5.48272e-01 
8.60714e+01 3.32838e-04 -5.48207e-01 
8.60814e+01 3.32839e-04 -5.48143e-01 
8.60914e+01 3.32839e-04 -5.48078e-01 
8.61014e+01 3.32840e-04 -5.48014e-01 
8.61114e+01 3.32840e-04 -5.47949e-01 
8.61214e+01 3.32841e-04 -5.47885e-01 
8.61314e+01 3.32841e-04 -5.47820e-01 
8.61414e+01 3.32842e-04 -5.47756e-01 
8.61514e+01 3.32842e-04 -5.47691e-01 
8.61614e+01 3.32843e-04 -5.47627e-01 
8.61714e+01 3.32843e-04 -5.47562e-01 
8.61814e+01 3.32844e-04 -5.47498e-01 
8.61914e+01 3.32845e-04 -5.47433e-01 
8.62014e+01 3.32845e-04 -5.47369e-01 
8.62114e+01 3.32846e-04 -5.47305e-01 
8.62214e+01 3.32846e-04 -5.47240e-01 
8.62314e+01 3.32847e-04 -5.47176e-01 
8.62414e+01 3.32847e-04 -5.47112e-01 
8.62514e+01 3.32848e-04 -5.47047e-01 
8.62614e+01 3.32848e-04 -5.46983e-01 
8.62714e+01 3.32849e-04 -5.46919e-01 
8.62814e+01 3.32849e-04 -5.46854e-01 
8.62914e+01 3.32850e-04 -5.46790e-01 
8.63014e+01 3.32850e-04 -5.46726e-01 
8.63114e+01 3.32851e-04 -5.46662e-01 
8.63214e+01 3.32851e-04 -5.46597e-01 
8.63314e+01 3.32852e-04 -5.46533e-01 
8.63414e+01 3.32852e-04 -5.46469e-01 
8.63514e+01 3.32853e-04 -5.46405e-01 
8.63614e+01 3.32853e-04 -5.46341e-01 
8.63714e+01 3.32854e-04 -5.46277e-01 
8.63814e+01 3.32854e-04 -5.46213e-01 
8.63914e+01 3.32855e-04 -5.46148e-01 
8.64014e+01 3.32855e-04 -5.46084e-01 
8.64114e+01 3.32856e-04 -5.46020e-01 
8.64214e+01 3.32856e-04 -5.45956e-01 
8.64314e+01 3.32857e-04 -5.45892e-01 
8.64414e+01 3.32857e-04 -5.45828e-01 
8.64514e+01 3.32858e-04 -5.45764e-01 
8.64614e+01 3.32858e-04 -5.45700e-01 
8.64714e+01 3.32859e-04 -5.45636e-01 
8.64814e+01 3.32859e-04 -5.45572e-01 
8.64914e+01 3.32860e-04 -5.45508e-01 
8.65014e+01 3.32860e-04 -5.45444e-01 
8.65113e+01 3.32861e-04 -5.45380e-01 
8.65213e+01 3.32861e-04 -5.45316e-01 
8.65313e+01 3.32862e-04 -5.45253e-01 
8.65413e+01 3.32862e-04 -5.45189e-01 
8.65513e+01 3.32863e-04 -5.45125e-01 
8.65613e+01 3.32863e-04 -5.45061e-01 
8.65713e+01 3.32864e-04 -5.44997e-01 
8.65813e+01 3.32864e-04 -5.44933e-01 
8.65913e+01 3.32865e-04 -5.44869e-01 
8.66013e+01 3.32865e-04 -5.44806e-01 
8.66113e+01 3.32866e-04 -5.44742e-01 
8.66213e+01 3.32866e-04 -5.44678e-01 
8.66313e+01 3.32867e-04 -5.44614e-01 
8.66413e+01 3.32867e-04 -5.44551e-01 
8.66513e+01 3.32868e-04 -5.44487e-01 
8.66613e+01 3.32868e-04 -5.44423e-01 
8.66713e+01 3.32869e-04 -5.44360e-01 
8.66813e+01 3.32869e-04 -5.44296e-01 
8.66913e+01 3.32870e-04 -5.44232e-01 
8.67013e+01 3.32870e-04 -5.44169e-01 
8.67113e+01 3.32871e-04 -5.44105e-01 
8.67213e+01 3.32871e-04 -5.44041e-01 
8.67313e+01 3.32872e-04 -5.43978e-01 
8.67413e+01 3.32872e-04 -5.43914e-01 
8.67513e+01 3.32873e-04 -5.43851e-01 
8.67613e+01 3.32873e-04 -5.43787e-01 
8.67713e+01 3.32874e-04 -5.43724e-01 
8.67813e+01 3.32874e-04 -5.43660e-01 
8.67913e+01 3.32875e-04 -5.43596e-01 
8.68013e+01 3.32875e-04 -5.43533e-01 
8.68113e+01 3.32876e-04 -5.43470e-01 
8.68213e+01 3.32876e-04 -5.43406e-01 
8.68313e+01 3.32877e-04 -5.43343e-01 
8.68413e+01 3.32877e-04 -5.43279e-01 
8.68513e+01 3.32878e-04 -5.43216e-01 
8.68613e+01 3.32878e-04 -5.43152e-01 
8.68713e+01 3.32879e-04 -5.43089e-01 
8.68813e+01 3.32879e-04 -5.43026e-01 
8.68913e+01 3.32880e-04 -5.42962e-01 
8.69013e+01 3.32880e-04 -5.42899e-01 
8.69113e+01 3.32881e-04 -5.42836e-01 
8.69213e+01 3.32881e-04 -5.42772e-01 
8.69313e+01 3.32882e-04 -5.42709e-01 
8.69413e+01 3.32882e-04 -5.42646e-01 
8.69513e+01 3.32883e-04 -5.42582e-01 
8.69613e+01 3.32883e-04 -5.42519e-01 
8.69713e+01 3.32884e-04 -5.42456e-01 
8.69813e+01 3.32884e-04 -5.42393e-01 
8.69913e+01 3.32885e-04 -5.42330e-01 
8.70013e+01 3.32885e-04 -5.42266e-01 
8.70113e+01 3.32885e-04 -5.42203e-01 
8.70213e+01 3.32886e-04 -5.42140e-01 
8.70313e+01 3.32886e-04 -5.42077e-01 
8.70413e+01 3.32887e-04 -5.42014e-01 
8.70513e+01 3.32887e-04 -5.41951e-01 
8.70613e+01 3.32888e-04 -5.41887e-01 
8.70713e+01 3.32888e-04 -5.41824e-01 
8.70813e+01 3.32889e-04 -5.41761e-01 
8.70913e+01 3.32889e-04 -5.41698e-01 
8.71013e+01 3.32890e-04 -5.41635e-01 
8.71113e+01 3.32890e-04 -5.41572e-01 
8.71213e+01 3.32891e-04 -5.41509e-01 
8.71313e+01 3.32891e-04 -5.41446e-01 
8.71413e+01 3.32892e-04 -5.41383e-01 
8.71513e+01 3.32892e-04 -5.41320e-01 
8.71613e+01 3.32893e-04 -5.41257e-01 
8.71713e+01 3.32893e-04 -5.41194e-01 
8.71813e+01 3.32894e-04 -5.41131e-01 
8.71913e+01 3.32894e-04 -5.41068e-01 
8.72013e+01 3.32895e-04 -5.41006e-01 
8.72113e+01 3.32895e-04 -5.40943e-01 
8.72213e+01 3.32896e-04 -5.40880e-01 
8.72313e+01 3.32896e-04 -5.40817e-01 
8.72413e+01 3.32897e-04 -5.40754e-01 
8.72513e+01 3.32897e-04 -5.40691e-01 
8.72613e+01 3.32898e-04 -5.40629e-01 
8.72713e+01 3.32898e-04 -5.40566e-01 
8.72813e+01 3.32899e-04 -5.40503e-01 
8.72913e+01 3.32899e-04 -5.40440e-01 
8.73013e+01 3.32900e-04 -5.40377e-01 
8.73113e+01 3.32900e-04 -5.40315e-01 
8.73213e+01 3.32901e-04 -5.40252e-01 
8.73313e+01 3.32901e-04 -5.40189e-01 
8.73413e+01 3.32902e-04 -5.40127e-01 
8.73513e+01 3.32902e-04 -5.40064e-01 
8.73613e+01 3.32903e-04 -5.40001e-01 
8.73713e+01 3.32903e-04 -5.39939e-01 
8.73813e+01 3.32904e-04 -5.39876e-01 
8.73913e+01 3.32904e-04 -5.39813e-01 
8.74013e+01 3.32905e-04 -5.39751e-01 
8.74113e+01 3.32905e-04 -5.39688e-01 
8.74213e+01 3.32906e-04 -5.39626e-01 
8.74313e+01 3.32906e-04 -5.39563e-01 
8.74413e+01 3.32907e-04 -5.39500e-01 
8.74513e+01 3.32907e-04 -5.39438e-01 
8.74613e+01 3.32907e-04 -5.39375e-01 
8.74713e+01 3.32908e-04 -5.39313e-01 
8.74813e+01 3.32908e-04 -5.39250e-01 
8.74913e+01 3.32909e-04 -5.39188e-01 
8.75012e+01 3.32909e-04 -5.39125e-01 
8.75112e+01 3.32910e-04 -5.39063e-01 
8.75212e+01 3.32910e-04 -5.39001e-01 
8.75312e+01 3.32911e-04 -5.38938e-01 
8.75412e+01 3.32911e-04 -5.38876e-01 
8.75512e+01 3.32912e-04 -5.38813e-01 
8.75612e+01 3.32912e-04 -5.38751e-01 
8.75712e+01 3.32913e-04 -5.38689e-01 
8.75812e+01 3.32913e-04 -5.38626e-01 
8.75912e+01 3.32914e-04 -5.38564e-01 
8.76012e+01 3.32914e-04 -5.38502e-01 
8.76112e+01 3.32915e-04 -5.38439e-01 
8.76212e+01 3.32915e-04 -5.38377e-01 
8.76312e+01 3.32916e-04 -5.38315e-01 
8.76412e+01 3.32916e-04 -5.38253e-01 
8.76512e+01 3.32917e-04 -5.38190e-01 
8.76612e+01 3.32917e-04 -5.38128e-01 
8.76712e+01 3.32918e-04 -5.38066e-01 
8.76812e+01 3.32918e-04 -5.38004e-01 
8.76912e+01 3.32919e-04 -5.37942e-01 
8.77012e+01 3.32919e-04 -5.37879e-01 
8.77112e+01 3.32920e-04 -5.37817e-01 
8.77212e+01 3.32920e-04 -5.37755e-01 
8.77312e+01 3.32921e-04 -5.37693e-01 
8.77412e+01 3.32921e-04 -5.37631e-01 
8.77512e+01 3.32921e-04 -5.37569e-01 
8.77612e+01 3.32922e-04 -5.37507e-01 
8.77712e+01 3.32922e-04 -5.37445e-01 
8.77812e+01 3.32923e-04 -5.37383e-01 
8.77912e+01 3.32923e-04 -5.37321e-01 
8.78012e+01 3.32924e-04 -5.37258e-01 
8.78112e+01 3.32924e-04 -5.37196e-01 
8.78212e+01 3.32925e-04 -5.37134e-01 
8.78312e+01 3.32925e-04 -5.37073e-01 
8.78412e+01 3.32926e-04 -5.37011e-01 
8.78512e+01 3.32926e-04 -5.36949e-01 
8.78612e+01 3.32927e-04 -5.36887e-01 
8.78712e+01 3.32927e-04 -5.36825e-01 
8.78812e+01 3.32928e-04 -5.36763e-01 
8.78912e+01 3.32928e-04 -5.36701e-01 
8.79012e+01 3.32929e-04 -5.36639e-01 
8.79112e+01 3.32929e-04 -5.36577e-01 
8.79212e+01 3.32930e-04 -5.36515e-01 
8.79312e+01 3.32930e-04 -5.36453e-01 
8.79412e+01 3.32931e-04 -5.36392e-01 
8.79512e+01 3.32931e-04 -5.36330e-01 
8.79612e+01 3.32932e-04 -5.36268e-01 
8.79712e+01 3.32932e-04 -5.36206e-01 
8.79812e+01 3.32932e-04 -5.36145e-01 
8.79912e+01 3.32933e-04 -5.36083e-01 
8.80012e+01 3.32933e-04 -5.36021e-01 
8.80112e+01 3.32934e-04 -5.35959e-01 
8.80212e+01 3.32934e-04 -5.35898e-01 
8.80312e+01 3.32935e-04 -5.35836e-01 
8.80412e+01 3.32935e-04 -5.35774e-01 
8.80512e+01 3.32936e-04 -5.35713e-01 
8.80612e+01 3.32936e-04 -5.35651e-01 
8.80712e+01 3.32937e-04 -5.35589e-01 
8.80812e+01 3.32937e-04 -5.35528e-01 
8.80912e+01 3.32938e-04 -5.35466e-01 
8.81012e+01 3.32938e-04 -5.35404e-01 
8.81112e+01 3.32939e-04 -5.35343e-01 
8.81212e+01 3.32939e-04 -5.35281e-01 
8.81312e+01 3.32940e-04 -5.35220e-01 
8.81412e+01 3.32940e-04 -5.35158e-01 
8.81512e+01 3.32941e-04 -5.35097e-01 
8.81612e+01 3.32941e-04 -5.35035e-01 
8.81712e+01 3.32942e-04 -5.34974e-01 
8.81812e+01 3.32942e-04 -5.34912e-01 
8.81912e+01 3.32942e-04 -5.34851e-01 
8.82012e+01 3.32943e-04 -5.34789e-01 
8.82112e+01 3.32943e-04 -5.34728e-01 
8.82212e+01 3.32944e-04 -5.34666e-01 
8.82312e+01 3.32944e-04 -5.34605e-01 
8.82412e+01 3.32945e-04 -5.34544e-01 
8.82512e+01 3.32945e-04 -5.34482e-01 
