#Frequency[Hz] NS_woA  WE_woA  Z_woA NS_wA WE_wA Z_wA            
77.484375 1.00995E-11 8.87903E-12 1.12179E-11 2.59958E-12 2.736E-12 2.7445E-12
77.492188 8.9258E-12  1.26383E-11 9.39083E-12 2.13571E-12 3.93429E-12 2.03947E-12
77.5  1.10313E-11 9.43956E-12 5.35307E-12 1.98759E-12 3.43036E-12 2.02896E-12
77.507812 1.41765E-11 5.99592E-12 6.57404E-12 2.27168E-12 2.98572E-12 1.43303E-12
77.515625 9.87916E-12 1.10535E-11 6.85693E-12 3.10592E-12 3.24177E-12 1.88712E-12
77.523438 6.1413E-12  9.12716E-12 6.88458E-12 2.32901E-12 2.66597E-12 1.39471E-12
77.53125  5.75699E-12 1.39001E-11 7.34365E-12 2.979E-12 2.24216E-12 2.27575E-12
77.539062 9.43811E-12 1.41882E-11 5.07051E-12 3.48813E-12 4.19199E-12 3.17965E-12
77.546875 1.05325E-11 1.09505E-11 6.42655E-12 3.83354E-12 5.51081E-12 2.82648E-12
77.554688 1.36685E-11 1.18305E-11 9.73939E-12 2.78741E-12 4.51335E-12 2.14266E-12
77.5625 1.38149E-11 5.72178E-12 1.26059E-11 3.7496E-12  4.37924E-12 1.60443E-12
77.570312 1.07175E-11 1.02264E-11 1.25405E-11 3.04416E-12 3.37345E-12 2.03454E-12
77.578125 9.94363E-12 6.03072E-12 1.2356E-11  1.61736E-12 3.03425E-12 2.37695E-12
77.585938 1.43565E-11 7.34936E-12 1.35491E-11 2.61443E-12 2.50834E-12 1.82939E-12
77.59375  1.50843E-11 7.2326E-12  1.31668E-11 2.49165E-12 2.71537E-12 2.43823E-12
77.601562 1.57696E-11 6.85143E-12 1.1934E-11  1.69933E-12 3.32958E-12 2.39304E-12
77.609375 1.38753E-11 1.01448E-11 1.3721E-11  2.36746E-12 4.68959E-12 2.73293E-12
77.617188 8.15114E-12 1.09226E-11 1.47456E-11 2.71479E-12 3.30572E-12 2.30671E-12
77.625  9.65367E-12 7.31597E-12 1.61788E-11 2.32638E-12 1.82427E-12 2.70373E-12
77.632812 9.63842E-12 4.61776E-12 1.35346E-11 2.13586E-12 1.94268E-12 1.67546E-12
77.640625 1.01371E-11 7.84174E-12 1.1128E-11  3.86131E-12 2.07901E-12 1.5039E-12
77.648438 1.01063E-11 5.8515E-12  1.33541E-11 4.80885E-12 2.8184E-12  1.68784E-12
77.65625  8.03501E-12 4.47136E-12 1.05421E-11 4.04707E-12 3.04758E-12 2.3138E-12
77.664062 4.32789E-12 6.32614E-12 1.36428E-11 2.93495E-12 3.21144E-12 2.52402E-12
77.671875 7.36533E-12 6.60798E-12 1.28016E-11 1.98229E-12 2.4896E-12  1.33222E-12
77.679688 9.38256E-12 8.75448E-12 1.01927E-11 2.91191E-12 2.33771E-12 2.24712E-12
77.6875 5.16384E-12 1.00485E-11 1.08083E-11 2.50981E-12 3.72718E-12 2.45989E-12
77.695312 4.02436E-12 9.62067E-12 8.0321E-12  1.99195E-12 4.30109E-12 2.67483E-12
77.703125 6.95428E-12 6.51548E-12 5.47522E-12 1.92311E-12 3.16119E-12 2.11438E-12
77.710938 7.72842E-12 1.30507E-11 1.1748E-11  1.98959E-12 2.27177E-12 1.68979E-12
77.71875  1.06633E-11 9.65082E-12 1.12596E-11 1.79311E-12 2.33617E-12 2.31445E-12
77.726562 8.46981E-12 1.26233E-11 1.02028E-11 2.72311E-12 2.51753E-12 2.51429E-12
77.734375 7.58004E-12 1.29013E-11 1.40289E-11 2.11638E-12 3.2204E-12  1.65405E-12
77.742188 1.06602E-11 8.50019E-12 1.15974E-11 1.64584E-12 2.5568E-12  1.24686E-12
77.75 1.0447E-11  1.01377E-11 1.03832E-11 2.17642E-12 1.6023E-12  1.33355E-12
77.757812 1.16458E-11 1.27799E-11 8.13025E-12 2.07322E-12 2.03808E-12 1.95549E-12
77.765625 7.31002E-12 1.37389E-11 1.00067E-11 1.89064E-12 3.48944E-12 2.05274E-12
77.773438 5.39688E-12 1.42585E-11 1.5213E-11  2.42326E-12 4.68769E-12 1.56873E-12
77.78125  5.41354E-12 1.35007E-11 1.16866E-11 2.72287E-12 3.48966E-12 1.92551E-12
77.789062 6.16949E-12 1.40189E-11 7.58976E-12 2.25679E-12 1.70292E-12 2.1032E-12
77.796875 8.85868E-12 1.52186E-11 9.0702E-12  1.53753E-12 2.51149E-12 2.35488E-12
77.804688 8.47728E-12 7.41793E-12 8.28772E-12 2.21856E-12 2.93229E-12 2.89644E-12
77.8125 5.43987E-12 4.2435E-12  1.65197E-11 2.46609E-12 2.73286E-12 3.49321E-12
77.820312 8.39999E-12 5.73728E-12 1.76192E-11 2.15277E-12 2.95383E-12 3.11535E-12
77.828125 8.95507E-12 8.29543E-12 1.16599E-11 2.3143E-12  2.89046E-12 3.11236E-12
77.835938 6.8566E-12  9.0125E-12  9.52687E-12 2.32235E-12 3.2304E-12  1.71505E-12
77.84375  8.72647E-12 9.8218E-12  1.04022E-11 1.91083E-12 4.31505E-12 1.81842E-12
77.851562 1.11572E-11 8.81213E-12 1.60162E-11 2.3541E-12  3.7894E-12  1.99665E-12
77.859375 8.62598E-12 7.75359E-12 1.46374E-11 1.96972E-12 3.98125E-12 1.79883E-12
77.867188 1.03132E-11 9.03729E-12 8.6876E-12  3.01912E-12 3.1063E-12  2.72807E-12
77.875  1.04802E-11 1.34376E-11 1.10004E-11 2.57873E-12 3.39046E-12 3.02352E-12
77.882812 9.70118E-12 1.46339E-11 1.49614E-11 2.45328E-12 4.16228E-12 3.10938E-12
77.890625 8.0906E-12  8.81764E-12 1.04588E-11 1.95723E-12 4.01071E-12 3.43231E-12
77.898438 7.56863E-12 4.19299E-12 1.0093E-11  2.80908E-12 3.4769E-12  2.79838E-12
77.90625  5.52963E-12 8.21693E-12 1.32043E-11 3.03221E-12 3.54058E-12 1.31489E-12
77.914062 9.39035E-12 1.17276E-11 1.04534E-11 1.67689E-12 3.45522E-12 2.03987E-12
77.921875 1.13203E-11 9.54919E-12 5.43853E-12 2.82785E-12 3.40948E-12 3.07913E-12
77.929688 1.083E-11 6.56863E-12 7.84963E-12 3.39324E-12 5.27955E-12 2.54184E-12
77.9375 1.04314E-11 5.78298E-12 1.20297E-11 2.28612E-12 5.16064E-12 2.29259E-12
77.945312 1.00314E-11 4.45751E-12 1.32059E-11 1.89482E-12 3.21782E-12 1.74463E-12
77.953125 8.29915E-12 6.81627E-12 1.38256E-11 2.80002E-12 4.67709E-12 1.86113E-12
77.960938 7.74661E-12 9.54147E-12 1.20866E-11 3.73291E-12 3.24934E-12 2.56065E-12
77.96875  8.78857E-12 7.65181E-12 1.01466E-11 2.86088E-12 3.30008E-12 2.70962E-12
77.976562 9.33233E-12 6.75237E-12 1.31661E-11 2.72384E-12 3.12524E-12 1.91927E-12
77.984375 1.01607E-11 9.24259E-12 1.23327E-11 3.77944E-12 3.73017E-12 1.87471E-12
77.992188 9.44773E-12 9.54124E-12 1.15373E-11 3.1217E-12  5.23878E-12 2.32414E-12
78  1.08161E-11 6.10299E-12 7.9267E-12  2.45988E-12 3.56845E-12 1.80267E-12
78.007812 1.24882E-11 5.92345E-12 8.71082E-12 1.75669E-12 3.81616E-12 1.62333E-12
78.015625 1.32429E-11 8.65046E-12 5.5767E-12  2.23674E-12 3.34551E-12 2.99397E-12
78.023438 9.07066E-12 9.65784E-12 4.88739E-12 2.16661E-12 3.96922E-12 3.68873E-12
78.03125  5.38877E-12 1.31586E-11 9.97419E-12 3.34053E-12 4.03341E-12 2.59541E-12
78.039062 1.07249E-11 1.16278E-11 1.14767E-11 3.90866E-12 2.97415E-12 1.59283E-12
78.046875 1.24605E-11 1.25596E-11 6.65634E-12 3.2963E-12  3.04814E-12 2.49247E-12
78.054688 9.3626E-12  1.18776E-11 4.04457E-12 3.46217E-12 4.15066E-12 2.51197E-12
78.0625 1.07121E-11 9.24408E-12 1.21474E-11 2.81504E-12 4.68227E-12 2.34651E-12
78.070312 1.1296E-11  1.27706E-11 1.34735E-11 3.42076E-12 3.55893E-12 1.68884E-12
78.078125 8.04973E-12 1.12464E-11 9.97108E-12 3.44357E-12 2.69773E-12 2.43428E-12
78.085938 1.04203E-11 6.67687E-12 1.11034E-11 2.57812E-12 2.19156E-12 2.45279E-12
78.09375  1.05602E-11 8.84912E-12 1.22442E-11 2.29369E-12 2.28988E-12 2.44302E-12
78.101562 1.31507E-11 9.88316E-12 1.28845E-11 1.90221E-12 2.91471E-12 2.81003E-12
78.109375 2.11858E-11 7.71021E-12 1.01127E-11 1.91876E-12 3.64609E-12 2.89718E-12
78.117188 2.00773E-11 9.6352E-12  1.05714E-11 2.09894E-12 4.10857E-12 2.95496E-12
78.125  6.7982E-12  1.144E-11 1.0921E-11  2.68858E-12 3.43496E-12 3.02066E-12
78.132812 1.17278E-11 8.5625E-12  1.0435E-11  2.44727E-12 2.76722E-12 2.23127E-12
78.140625 1.04869E-11 8.8163E-12  7.9429E-12  2.40831E-12 3.59009E-12 2.3003E-12
78.148438 1.31582E-11 7.41854E-12 1.19416E-11 3.04071E-12 3.66809E-12 2.97155E-12
78.15625  9.79125E-12 5.16412E-12 1.43225E-11 2.18259E-12 2.27482E-12 3.07881E-12
78.164062 6.83473E-12 7.80249E-12 1.24791E-11 2.39163E-12 2.28082E-12 2.53602E-12
78.171875 5.15827E-12 1.19787E-11 1.16941E-11 2.7187E-12  3.10443E-12 2.48679E-12
78.179688 6.69869E-12 1.26679E-11 1.32675E-11 2.65326E-12 4.2814E-12  2.24477E-12
78.1875 9.96445E-12 9.19553E-12 1.6347E-11  2.27169E-12 5.21998E-12 3.29881E-12
78.195312 1.04612E-11 8.74909E-12 1.4335E-11  3.08499E-12 4.56437E-12 3.62068E-12
78.203125 7.64943E-12 1.10937E-11 1.13358E-11 2.63518E-12 2.92399E-12 2.8984E-12
78.210938 7.39203E-12 8.30356E-12 1.08276E-11 2.02004E-12 3.00084E-12 2.41172E-12
78.21875  1.07273E-11 4.53126E-12 1.33296E-11 2.38537E-12 2.0493E-12  1.72993E-12
78.226562 1.12696E-11 7.4038E-12  1.4781E-11  2.97998E-12 3.65581E-12 2.20111E-12
78.234375 6.24801E-12 9.58605E-12 1.02457E-11 2.90995E-12 3.71514E-12 2.68034E-12
78.242188 4.77218E-12 1.00971E-11 1.03217E-11 2.77372E-12 3.97581E-12 2.90545E-12
78.25 5.51204E-12 6.76496E-12 1.05451E-11 2.28653E-12 3.79198E-12 2.72624E-12
78.257812 4.58578E-12 7.95446E-12 8.42697E-12 2.37101E-12 2.95869E-12 2.59023E-12
78.265625 6.33253E-12 7.66711E-12 5.64839E-12 3.57342E-12 3.47277E-12 2.57836E-12
78.273438 9.24351E-12 7.61951E-12 1.15142E-11 3.52828E-12 2.97953E-12 2.73445E-12
78.28125  6.17172E-12 1.06275E-11 1.2551E-11  2.76196E-12 2.98426E-12 2.74015E-12
78.289062 8.91291E-12 1.23493E-11 1.17747E-11 2.76007E-12 3.2677E-12  2.42922E-12
78.296875 1.37755E-11 9.3497E-12  1.04219E-11 2.81568E-12 3.43522E-12 3.11462E-12
78.304688 1.19503E-11 6.19592E-12 6.30163E-12 2.85986E-12 2.73901E-12 2.952E-12
78.3125 1.34735E-11 7.60237E-12 4.20947E-12 2.79472E-12 2.25972E-12 2.31133E-12
78.320312 8.72479E-12 4.5E-12 5.50808E-12 2.624E-12 2.2268E-12  2.10478E-12
78.328125 9.17633E-12 5.4026E-12  6.11088E-12 2.31989E-12 3.33718E-12 1.57526E-12
78.335938 5.57121E-12 7.22164E-12 8.21309E-12 3.46555E-12 3.83039E-12 2.50969E-12
78.34375  9.63266E-12 8.69588E-12 1.37901E-11 3.05567E-12 2.56002E-12 2.32472E-12
78.351562 9.16829E-12 9.75429E-12 1.25518E-11 2.79478E-12 3.52383E-12 2.50074E-12
78.359375 1.17875E-11 1.03595E-11 1.03151E-11 3.2733E-12  3.93634E-12 3.17173E-12
78.367188 5.82242E-12 7.14978E-12 1.29279E-11 2.80391E-12 3.97341E-12 2.33125E-12
78.375  1.41033E-11 1.14265E-11 1.21555E-11 2.50586E-12 4.03041E-12 2.39529E-12
78.382812 1.82885E-11 9.35457E-12 5.95118E-12 1.32689E-12 3.75012E-12 2.27521E-12
78.390625 1.53515E-11 8.22642E-12 8.37707E-12 2.57376E-12 3.49668E-12 2.42196E-12
78.398438 1.52332E-11 9.07775E-12 7.81503E-12 3.09784E-12 2.79346E-12 2.85189E-12
78.40625  1.36015E-11 1.08144E-11 4.72165E-12 2.80568E-12 4.77024E-12 3.38609E-12
78.414062 6.14776E-12 1.15457E-11 9.20641E-12 1.94664E-12 4.34555E-12 3.05665E-12
78.421875 6.34733E-12 7.88998E-12 1.31759E-11 1.95232E-12 3.05318E-12 1.72032E-12
78.429688 7.90412E-12 5.85365E-12 1.33996E-11 2.53331E-12 2.55978E-12 1.44533E-12
78.4375 1.02091E-11 5.69619E-12 5.04244E-12 2.76928E-12 2.29837E-12 1.77566E-12
78.445312 4.3387E-12  5.78639E-12 1.42823E-11 3.91434E-12 2.05744E-12 2.94939E-12
78.453125 6.05896E-12 6.03737E-12 1.46449E-11 3.47759E-12 3.06151E-12 3.56429E-12
78.460938 6.34974E-12 7.64857E-12 1.2894E-11  2.06754E-12 3.55495E-12 2.55891E-12
78.46875  6.3894E-12  7.96825E-12 1.43806E-11 1.94874E-12 2.7546E-12  1.80557E-12
78.476562 9.70105E-12 7.01423E-12 1.3583E-11  2.92764E-12 1.97404E-12 1.99909E-12
78.484375 9.6672E-12  1.383E-11 9.00762E-12 2.89225E-12 2.41562E-12 2.40901E-12
78.492188 8.68162E-12 1.01101E-11 1.23938E-11 2.46577E-12 2.27158E-12 2.93742E-12
78.5  1.28262E-11 8.44842E-12 9.88153E-12 2.93739E-12 2.0588E-12  1.88843E-12
78.507812 9.00677E-12 1.1458E-11  1.07095E-11 3.17894E-12 2.23561E-12 2.72956E-12
78.515625 7.44848E-12 1.3606E-11  1.09492E-11 2.35485E-12 2.82565E-12 2.46948E-12
78.523438 5.98499E-12 1.6383E-11  1.14001E-11 2.6105E-12  3.92082E-12 1.22162E-12
78.53125  9.81136E-12 1.41906E-11 8.18315E-12 2.93215E-12 2.68192E-12 2.18996E-12
78.539062 1.52141E-11 1.07174E-11 1.15939E-11 2.30521E-12 2.62839E-12 2.63861E-12
78.546875 1.37501E-11 8.43474E-12 1.14641E-11 2.10935E-12 4.2385E-12  2.49093E-12
78.554688 8.01796E-12 8.28709E-12 7.14603E-12 3.00691E-12 3.30617E-12 2.91829E-12
78.5625 8.83954E-12 1.32138E-11 1.1245E-11  2.9178E-12  2.14749E-12 3.29956E-12
78.570312 1.14451E-11 1.165E-11 1.44711E-11 2.30817E-12 2.62493E-12 2.94961E-12
78.578125 1.60167E-11 1.12101E-11 1.37218E-11 2.20339E-12 2.32569E-12 2.71155E-12
78.585938 1.49955E-11 8.96598E-12 1.23602E-11 2.08927E-12 2.83736E-12 2.30465E-12
78.59375  1.28369E-11 8.567E-12 1.04239E-11 2.52536E-12 3.16034E-12 2.21927E-12
78.601562 8.26765E-12 1.01297E-11 9.29462E-12 2.72747E-12 2.08845E-12 2.04141E-12
78.609375 1.05629E-11 9.06893E-12 1.23783E-11 2.30587E-12 2.145E-12 1.70481E-12
78.617188 8.91088E-12 5.90784E-12 8.71289E-12 3.63535E-12 2.92434E-12 2.3626E-12
78.625  7.53614E-12 9.48375E-12 8.05711E-12 2.88897E-12 1.46909E-12 2.84265E-12
78.632812 9.99946E-12 6.06675E-12 9.93735E-12 1.57229E-12 2.54536E-12 2.00059E-12
78.640625 8.03284E-12 4.72812E-12 7.96191E-12 1.40479E-12 3.34375E-12 1.9431E-12
78.648438 9.92741E-12 1.27613E-11 5.36815E-12 2.08767E-12 2.83458E-12 1.92543E-12
78.65625  1.14891E-11 1.37622E-11 1.04643E-11 2.13777E-12 2.90547E-12 2.36536E-12
78.664062 1.1502E-11  1.02881E-11 1.50166E-11 1.92775E-12 2.79286E-12 1.84974E-12
78.671875 9.5068E-12  7.2457E-12  1.38234E-11 2.6627E-12  3.4262E-12  2.04844E-12
78.679688 6.45326E-12 7.30527E-12 1.59488E-11 2.80594E-12 2.52172E-12 2.68596E-12
78.6875 4.91569E-12 8.43871E-12 1.35637E-11 2.09334E-12 4.13018E-12 2.58028E-12
78.695312 6.61836E-12 3.96476E-12 1.0632E-11  2.53506E-12 4.77538E-12 3.59653E-12
78.703125 1.3402E-11  7.23671E-12 9.89054E-12 3.09807E-12 4.28748E-12 3.70496E-12
78.710938 9.76094E-12 1.0367E-11  1.03836E-11 1.74155E-12 2.90212E-12 2.88565E-12
78.71875  1.03309E-11 1.01996E-11 1.03147E-11 1.653E-12 4.11793E-12 3.17996E-12
78.726562 1.20564E-11 1.01972E-11 9.30569E-12 2.70986E-12 3.66747E-12 2.26407E-12
78.734375 1.13237E-11 1.27501E-11 7.72284E-12 3.2494E-12  3.05616E-12 1.30461E-12
78.742188 1.22349E-11 1.06116E-11 9.00611E-12 2.61666E-12 2.64748E-12 2.09479E-12
78.75 1.47238E-11 7.30976E-12 1.35289E-11 2.20308E-12 4.05224E-12 2.08219E-12
78.757812 1.60309E-11 7.4856E-12  1.12439E-11 2.727E-12 3.39894E-12 2.02437E-12
78.765625 1.55626E-11 1.0057E-11  7.92639E-12 2.674E-12 2.95634E-12 2.79586E-12
78.773438 9.95944E-12 8.70664E-12 8.67874E-12 3.06045E-12 3.17654E-12 2.7082E-12
78.78125  1.08995E-11 7.1603E-12  8.97632E-12 2.95423E-12 2.25881E-12 2.18749E-12
78.789062 5.51519E-12 6.92706E-12 1.15282E-11 2.11563E-12 1.56706E-12 1.40938E-12
78.796875 1.14005E-11 9.07436E-12 8.63933E-12 2.60989E-12 3.3927E-12  1.81219E-12
78.804688 1.07592E-11 5.98322E-12 1.21162E-11 2.73664E-12 2.88595E-12 1.79556E-12
78.8125 1.00867E-11 1.09102E-11 1.62486E-11 2.10252E-12 3.10631E-12 1.75097E-12
78.820312 1.26206E-11 1.18698E-11 1.51614E-11 3.0484E-12  3.76465E-12 3.13308E-12
78.828125 6.92846E-12 1.09079E-11 1.22609E-11 3.56875E-12 4.20543E-12 4.08191E-12
78.835938 5.80565E-12 1.07226E-11 1.05135E-11 2.83157E-12 3.66347E-12 2.62481E-12
78.84375  1.06441E-11 1.07402E-11 9.42802E-12 2.38546E-12 3.31928E-12 1.52267E-12
78.851562 8.53219E-12 1.42739E-11 1.58155E-11 1.94852E-12 2.96366E-12 2.08339E-12
78.859375 6.88646E-12 1.64052E-11 9.42851E-12 2.33119E-12 3.89014E-12 2.22657E-12
78.867188 9.94991E-12 1.13122E-11 1.32054E-11 1.86245E-12 4.64897E-12 2.42037E-12
78.875  7.88941E-12 9.86306E-12 1.21855E-11 2.30483E-12 4.52806E-12 2.53842E-12
78.882812 5.97607E-12 1.14556E-11 7.96375E-12 2.29862E-12 3.3391E-12  2.65036E-12
78.890625 8.25802E-12 7.80005E-12 8.21165E-12 2.38051E-12 2.44787E-12 2.73329E-12
78.898438 1.14791E-11 1.19338E-11 1.28534E-11 2.50937E-12 2.15199E-12 2.82419E-12
78.90625  1.28912E-11 1.16517E-11 1.49253E-11 2.70211E-12 3.1187E-12  2.98289E-12
78.914062 1.0656E-11  1.05923E-11 1.38816E-11 1.61066E-12 4.22532E-12 3.15327E-12
78.921875 7.97984E-12 1.02258E-11 6.64425E-12 2.27797E-12 3.2566E-12  1.91879E-12
78.929688 1.00138E-11 5.86517E-12 6.21375E-12 2.95839E-12 2.79818E-12 2.18862E-12
78.9375 8.98757E-12 8.36124E-12 9.88168E-12 3.24754E-12 4.48241E-12 2.71989E-12
78.945312 9.55359E-12 7.91027E-12 9.55443E-12 2.78803E-12 5.66074E-12 2.87063E-12
78.953125 9.18423E-12 6.94103E-12 8.15251E-12 2.28437E-12 5.32421E-12 2.78648E-12
78.960938 1.2334E-11  1.09552E-11 7.01072E-12 2.53028E-12 4.02542E-12 3.07477E-12
78.96875  1.1369E-11  1.27953E-11 7.00464E-12 3.38168E-12 3.31265E-12 2.6929E-12
78.976562 8.01817E-12 1.15272E-11 1.13081E-11 2.76342E-12 3.4356E-12  2.23561E-12
78.984375 1.32974E-11 1.62477E-11 1.05802E-11 2.02077E-12 2.42345E-12 2.53245E-12
78.992188 1.31823E-11 9.75102E-12 9.95169E-12 2.56207E-12 2.72224E-12 2.61424E-12
79  8.51033E-12 7.7496E-12  1.06475E-11 2.52723E-12 3.9336E-12  3.0595E-12
79.007812 6.32158E-12 6.14577E-12 8.22972E-12 2.4778E-12  3.56037E-12 2.89753E-12
79.015625 5.81842E-12 7.30513E-12 8.07263E-12 2.70167E-12 3.00506E-12 2.69621E-12
79.023438 8.91181E-12 1.04256E-11 1.01436E-11 1.86356E-12 2.10391E-12 2.27497E-12
79.03125  9.46691E-12 1.00402E-11 1.18616E-11 2.31709E-12 2.35356E-12 2.74424E-12
79.039062 4.5941E-12  1.02456E-11 7.91769E-12 2.2166E-12  2.612E-12 3.10592E-12
79.046875 7.41234E-12 5.87284E-12 8.61147E-12 2.06558E-12 3.26074E-12 2.34172E-12
79.054688 8.65772E-12 6.75239E-12 1.25151E-11 2.74672E-12 5.15552E-12 2.47798E-12
79.0625 9.44576E-12 8.47193E-12 1.43729E-11 2.9811E-12  4.74799E-12 2.24869E-12
79.070312 8.71225E-12 6.41359E-12 1.16185E-11 3.40354E-12 3.83923E-12 3.3055E-12
79.078125 8.61457E-12 1.02834E-11 7.00208E-12 3.27903E-12 3.26682E-12 4.117E-12
79.085938 8.20677E-12 1.03722E-11 6.96202E-12 1.74934E-12 3.19956E-12 3.06688E-12
79.09375  4.58805E-12 6.30811E-12 8.60089E-12 2.47651E-12 3.44669E-12 1.6119E-12
79.101562 5.89547E-12 1.06213E-11 1.53748E-11 3.03479E-12 3.25728E-12 1.63302E-12
79.109375 7.379E-12 1.39758E-11 1.30549E-11 3.24669E-12 4.39925E-12 2.20799E-12
79.117188 1.04627E-11 9.13505E-12 1.20743E-11 3.09701E-12 4.00382E-12 1.71514E-12
79.125  1.07555E-11 9.75138E-12 1.61287E-11 2.28008E-12 2.57786E-12 2.64699E-12
79.132812 4.72033E-12 1.20214E-11 1.40625E-11 1.86657E-12 3.58278E-12 2.42162E-12
79.140625 1.21535E-11 1.17955E-11 1.10206E-11 2.20037E-12 3.08988E-12 2.43165E-12
79.148438 1.31539E-11 1.24433E-11 1.11745E-11 2.57098E-12 2.78304E-12 2.76605E-12
79.15625  9.77569E-12 1.23412E-11 1.00901E-11 2.69434E-12 3.18467E-12 3.05337E-12
79.164062 1.15848E-11 8.5867E-12  1.39186E-11 2.58731E-12 2.7542E-12  2.3198E-12
79.171875 1.28408E-11 8.34342E-12 1.38401E-11 2.63652E-12 2.55628E-12 2.57068E-12
79.179688 1.26258E-11 1.21224E-11 9.61588E-12 3.12862E-12 3.49373E-12 2.14461E-12
79.1875 1.04815E-11 1.11631E-11 1.12461E-11 2.81743E-12 4.60296E-12 1.99582E-12
79.195312 1.40766E-11 8.05133E-12 9.36897E-12 2.6775E-12  4.273E-12 2.24704E-12
79.203125 1.64151E-11 6.20538E-12 7.89471E-12 3.07819E-12 4.43838E-12 2.79682E-12
79.210938 1.34367E-11 5.51997E-12 6.9656E-12  2.9512E-12  4.62638E-12 3.40342E-12
79.21875  1.25945E-11 6.90756E-12 8.36397E-12 1.92521E-12 2.81988E-12 2.39498E-12
79.226562 1.03663E-11 6.93609E-12 7.42748E-12 2.18238E-12 2.391E-12 1.62434E-12
79.234375 8.70786E-12 7.92682E-12 5.49949E-12 2.71736E-12 2.63633E-12 2.26357E-12
79.242188 6.81816E-12 5.51587E-12 9.41639E-12 2.12314E-12 3.08031E-12 2.72972E-12
79.25 5.74001E-12 5.76787E-12 1.1931E-11  1.51878E-12 3.87834E-12 1.92043E-12
79.257812 7.09112E-12 9.42167E-12 1.17483E-11 1.95976E-12 3.00555E-12 1.22276E-12
79.265625 7.41903E-12 9.8689E-12  1.09424E-11 2.35205E-12 2.72732E-12 2.1245E-12
79.273438 6.1382E-12  1.0875E-11  9.29826E-12 2.74107E-12 3.04219E-12 2.68592E-12
79.28125  9.99664E-12 1.28611E-11 1.203E-11 2.32833E-12 3.61326E-12 3.33156E-12
79.289062 1.09538E-11 1.20796E-11 1.1566E-11  2.91587E-12 3.49565E-12 3.18378E-12
79.296875 1.09913E-11 1.22607E-11 9.54639E-12 2.94491E-12 3.14028E-12 3.02948E-12
79.304688 1.00894E-11 9.73796E-12 9.42962E-12 2.78775E-12 2.91239E-12 2.32009E-12
79.3125 7.42768E-12 9.99545E-12 1.09823E-11 2.55014E-12 4.1627E-12  2.82403E-12
79.320312 9.05536E-12 9.57209E-12 1.04754E-11 2.15834E-12 4.44882E-12 2.58219E-12
79.328125 1.43102E-11 8.4935E-12  8.1383E-12  2.51825E-12 3.34454E-12 1.94479E-12
79.335938 1.30347E-11 5.17388E-12 7.47754E-12 2.5788E-12  4.75992E-12 2.59375E-12
79.34375  7.6719E-12  6.07055E-12 3.98006E-12 2.83851E-12 3.70789E-12 2.80519E-12
79.351562 7.07838E-12 8.43573E-12 5.30907E-12 2.26113E-12 1.89185E-12 2.77775E-12
79.359375 1.28914E-11 1.12926E-11 1.10199E-11 2.76467E-12 1.30732E-12 3.10307E-12
79.367188 1.3016E-11  8.08551E-12 1.45915E-11 2.71313E-12 2.06992E-12 2.25231E-12
79.375  1.52563E-11 4.05791E-12 9.2069E-12  3.10953E-12 3.61075E-12 2.14858E-12
79.382812 1.5031E-11  7.86426E-12 1.29703E-11 3.07871E-12 3.92077E-12 2.7119E-12
79.390625 1.36E-11  1.1747E-11  1.33288E-11 2.92501E-12 3.08187E-12 2.27066E-12
79.398438 9.57204E-12 8.92964E-12 1.51814E-11 3.19242E-12 2.44779E-12 1.65797E-12
79.40625  1.14048E-11 7.9418E-12  2.06819E-11 3.03646E-12 3.34425E-12 2.59001E-12
79.414062 1.51994E-11 1.13738E-11 1.79676E-11 2.70074E-12 2.79546E-12 2.71627E-12
79.421875 1.10116E-11 1.45179E-11 1.16858E-11 2.12142E-12 3.18163E-12 1.88277E-12
79.429688 9.57571E-12 1.01593E-11 1.54393E-11 2.78321E-12 2.71989E-12 2.1859E-12
79.4375 9.40796E-12 1.02726E-11 1.61008E-11 2.75773E-12 2.83451E-12 2.39539E-12
79.445312 6.37513E-12 1.42075E-11 1.7946E-11  2.27013E-12 3.80028E-12 3.25582E-12
79.453125 9.31813E-12 1.06803E-11 1.85729E-11 2.10736E-12 3.5692E-12  3.2499E-12
79.460938 7.46501E-12 1.19104E-11 1.33619E-11 2.32346E-12 3.19626E-12 2.75376E-12
79.46875  9.24943E-12 8.01726E-12 1.11315E-11 2.43404E-12 3.63666E-12 2.21034E-12
79.476562 1.05683E-11 7.54442E-12 1.1311E-11  2.11278E-12 4.90224E-12 2.52964E-12
79.484375 1.26709E-11 7.25342E-12 1.3081E-11  2.05647E-12 4.89877E-12 3.26892E-12
79.492188 1.69973E-11 5.57544E-12 8.58917E-12 2.26799E-12 4.33329E-12 3.00171E-12
79.5  1.27097E-11 7.29409E-12 1.28002E-11 2.49685E-12 2.22012E-12 2.17554E-12
79.507812 1.21785E-11 7.24703E-12 1.49775E-11 2.27778E-12 3.25962E-12 2.8465E-12
79.515625 1.26198E-11 8.28148E-12 1.07661E-11 2.28667E-12 3.96594E-12 2.45921E-12
79.523438 1.1915E-11  7.16522E-12 1.25012E-11 2.42662E-12 3.62285E-12 2.44732E-12
79.53125  1.25092E-11 6.31094E-12 1.15153E-11 2.43691E-12 2.95364E-12 3.06601E-12
79.539062 6.27986E-12 3.76799E-12 1.3882E-11  2.01278E-12 3.80181E-12 3.60624E-12
