# frequency[Hz], mag, phase[deg]
2.99070e+01 3.44335e-04 -1.67547e+00 
2.99170e+01 3.44348e-04 -1.67484e+00 
2.99270e+01 3.44361e-04 -1.67421e+00 
2.99370e+01 3.44374e-04 -1.67359e+00 
2.99470e+01 3.44387e-04 -1.67296e+00 
2.99570e+01 3.44401e-04 -1.67233e+00 
2.99670e+01 3.44414e-04 -1.67171e+00 
2.99770e+01 3.44427e-04 -1.67108e+00 
2.99870e+01 3.44440e-04 -1.67046e+00 
2.99970e+01 3.44453e-04 -1.66983e+00 
3.00070e+01 3.44466e-04 -1.66921e+00 
3.00170e+01 3.44479e-04 -1.66859e+00 
3.00270e+01 3.44492e-04 -1.66797e+00 
3.00370e+01 3.44505e-04 -1.66734e+00 
3.00470e+01 3.44518e-04 -1.66672e+00 
3.00570e+01 3.44531e-04 -1.66610e+00 
3.00670e+01 3.44544e-04 -1.66548e+00 
3.00770e+01 3.44557e-04 -1.66486e+00 
3.00870e+01 3.44570e-04 -1.66424e+00 
3.00970e+01 3.44583e-04 -1.66362e+00 
3.01070e+01 3.44595e-04 -1.66300e+00 
3.01170e+01 3.44608e-04 -1.66238e+00 
3.01270e+01 3.44621e-04 -1.66176e+00 
3.01370e+01 3.44634e-04 -1.66115e+00 
3.01470e+01 3.44647e-04 -1.66053e+00 
3.01570e+01 3.44660e-04 -1.65991e+00 
3.01670e+01 3.44673e-04 -1.65930e+00 
3.01770e+01 3.44685e-04 -1.65868e+00 
3.01870e+01 3.44698e-04 -1.65807e+00 
3.01970e+01 3.44711e-04 -1.65745e+00 
3.02070e+01 3.44724e-04 -1.65684e+00 
3.02170e+01 3.44736e-04 -1.65623e+00 
3.02270e+01 3.44749e-04 -1.65561e+00 
3.02370e+01 3.44762e-04 -1.65500e+00 
3.02470e+01 3.44775e-04 -1.65439e+00 
3.02570e+01 3.44787e-04 -1.65378e+00 
3.02670e+01 3.44800e-04 -1.65316e+00 
3.02770e+01 3.44813e-04 -1.65255e+00 
3.02870e+01 3.44825e-04 -1.65194e+00 
3.02970e+01 3.44838e-04 -1.65133e+00 
3.03070e+01 3.44851e-04 -1.65072e+00 
3.03170e+01 3.44863e-04 -1.65012e+00 
3.03270e+01 3.44876e-04 -1.64951e+00 
3.03370e+01 3.44889e-04 -1.64890e+00 
3.03470e+01 3.44901e-04 -1.64829e+00 
3.03570e+01 3.44914e-04 -1.64769e+00 
3.03670e+01 3.44926e-04 -1.64708e+00 
3.03770e+01 3.44939e-04 -1.64647e+00 
3.03870e+01 3.44952e-04 -1.64587e+00 
3.03970e+01 3.44964e-04 -1.64526e+00 
3.04070e+01 3.44977e-04 -1.64466e+00 
3.04170e+01 3.44989e-04 -1.64405e+00 
3.04270e+01 3.45002e-04 -1.64345e+00 
3.04370e+01 3.45014e-04 -1.64285e+00 
3.04470e+01 3.45027e-04 -1.64224e+00 
3.04570e+01 3.45039e-04 -1.64164e+00 
3.04670e+01 3.45051e-04 -1.64104e+00 
3.04770e+01 3.45064e-04 -1.64044e+00 
3.04870e+01 3.45076e-04 -1.63984e+00 
3.04970e+01 3.45089e-04 -1.63924e+00 
3.05069e+01 3.45101e-04 -1.63864e+00 
3.05169e+01 3.45114e-04 -1.63804e+00 
3.05269e+01 3.45126e-04 -1.63744e+00 
3.05369e+01 3.45138e-04 -1.63684e+00 
3.05469e+01 3.45151e-04 -1.63624e+00 
3.05569e+01 3.45163e-04 -1.63564e+00 
3.05669e+01 3.45175e-04 -1.63505e+00 
3.05769e+01 3.45188e-04 -1.63445e+00 
3.05869e+01 3.45200e-04 -1.63385e+00 
3.05969e+01 3.45212e-04 -1.63326e+00 
3.06069e+01 3.45224e-04 -1.63266e+00 
3.06169e+01 3.45237e-04 -1.63207e+00 
3.06269e+01 3.45249e-04 -1.63147e+00 
3.06369e+01 3.45261e-04 -1.63088e+00 
3.06469e+01 3.45273e-04 -1.63028e+00 
3.06569e+01 3.45286e-04 -1.62969e+00 
3.06669e+01 3.45298e-04 -1.62910e+00 
3.06769e+01 3.45310e-04 -1.62851e+00 
3.06869e+01 3.45322e-04 -1.62791e+00 
3.06969e+01 3.45334e-04 -1.62732e+00 
3.07069e+01 3.45347e-04 -1.62673e+00 
3.07169e+01 3.45359e-04 -1.62614e+00 
3.07269e+01 3.45371e-04 -1.62555e+00 
3.07369e+01 3.45383e-04 -1.62496e+00 
3.07469e+01 3.45395e-04 -1.62437e+00 
3.07569e+01 3.45407e-04 -1.62378e+00 
3.07669e+01 3.45419e-04 -1.62320e+00 
3.07769e+01 3.45431e-04 -1.62261e+00 
3.07869e+01 3.45443e-04 -1.62202e+00 
3.07969e+01 3.45456e-04 -1.62143e+00 
3.08069e+01 3.45468e-04 -1.62085e+00 
3.08169e+01 3.45480e-04 -1.62026e+00 
3.08269e+01 3.45492e-04 -1.61968e+00 
3.08369e+01 3.45504e-04 -1.61909e+00 
3.08469e+01 3.45516e-04 -1.61851e+00 
3.08569e+01 3.45528e-04 -1.61792e+00 
3.08669e+01 3.45540e-04 -1.61734e+00 
3.08769e+01 3.45552e-04 -1.61675e+00 
3.08869e+01 3.45563e-04 -1.61617e+00 
3.08969e+01 3.45575e-04 -1.61559e+00 
3.09069e+01 3.45587e-04 -1.61501e+00 
3.09169e+01 3.45599e-04 -1.61443e+00 
3.09269e+01 3.45611e-04 -1.61384e+00 
3.09369e+01 3.45623e-04 -1.61326e+00 
3.09469e+01 3.45635e-04 -1.61268e+00 
3.09569e+01 3.45647e-04 -1.61210e+00 
3.09669e+01 3.45659e-04 -1.61152e+00 
3.09769e+01 3.45670e-04 -1.61094e+00 
3.09869e+01 3.45682e-04 -1.61037e+00 
3.09969e+01 3.45694e-04 -1.60979e+00 
3.10069e+01 3.45706e-04 -1.60921e+00 
3.10169e+01 3.45718e-04 -1.60863e+00 
3.10269e+01 3.45730e-04 -1.60806e+00 
3.10369e+01 3.45741e-04 -1.60748e+00 
3.10469e+01 3.45753e-04 -1.60690e+00 
3.10569e+01 3.45765e-04 -1.60633e+00 
3.10669e+01 3.45777e-04 -1.60575e+00 
3.10769e+01 3.45788e-04 -1.60518e+00 
3.10869e+01 3.45800e-04 -1.60460e+00 
3.10969e+01 3.45812e-04 -1.60403e+00 
3.11069e+01 3.45823e-04 -1.60346e+00 
3.11169e+01 3.45835e-04 -1.60288e+00 
3.11269e+01 3.45847e-04 -1.60231e+00 
3.11369e+01 3.45858e-04 -1.60174e+00 
3.11469e+01 3.45870e-04 -1.60117e+00 
3.11569e+01 3.45882e-04 -1.60060e+00 
3.11669e+01 3.45893e-04 -1.60003e+00 
3.11769e+01 3.45905e-04 -1.59946e+00 
3.11869e+01 3.45917e-04 -1.59889e+00 
3.11969e+01 3.45928e-04 -1.59832e+00 
3.12069e+01 3.45940e-04 -1.59775e+00 
3.12169e+01 3.45951e-04 -1.59718e+00 
3.12269e+01 3.45963e-04 -1.59661e+00 
3.12369e+01 3.45974e-04 -1.59604e+00 
3.12469e+01 3.45986e-04 -1.59547e+00 
3.12569e+01 3.45998e-04 -1.59491e+00 
3.12669e+01 3.46009e-04 -1.59434e+00 
3.12769e+01 3.46021e-04 -1.59377e+00 
3.12869e+01 3.46032e-04 -1.59321e+00 
3.12969e+01 3.46044e-04 -1.59264e+00 
3.13069e+01 3.46055e-04 -1.59208e+00 
3.13169e+01 3.46066e-04 -1.59151e+00 
3.13269e+01 3.46078e-04 -1.59095e+00 
3.13369e+01 3.46089e-04 -1.59039e+00 
3.13469e+01 3.46101e-04 -1.58982e+00 
3.13569e+01 3.46112e-04 -1.58926e+00 
3.13669e+01 3.46124e-04 -1.58870e+00 
3.13769e+01 3.46135e-04 -1.58814e+00 
3.13869e+01 3.46146e-04 -1.58757e+00 
3.13969e+01 3.46158e-04 -1.58701e+00 
3.14069e+01 3.46169e-04 -1.58645e+00 
3.14169e+01 3.46181e-04 -1.58589e+00 
3.14269e+01 3.46192e-04 -1.58533e+00 
3.14369e+01 3.46203e-04 -1.58477e+00 
3.14469e+01 3.46215e-04 -1.58421e+00 
3.14569e+01 3.46226e-04 -1.58366e+00 
3.14669e+01 3.46237e-04 -1.58310e+00 
3.14769e+01 3.46248e-04 -1.58254e+00 
3.14869e+01 3.46260e-04 -1.58198e+00 
3.14969e+01 3.46271e-04 -1.58142e+00 
3.15069e+01 3.46282e-04 -1.58087e+00 
3.15168e+01 3.46293e-04 -1.58031e+00 
3.15268e+01 3.46305e-04 -1.57976e+00 
3.15368e+01 3.46316e-04 -1.57920e+00 
3.15468e+01 3.46327e-04 -1.57865e+00 
3.15568e+01 3.46338e-04 -1.57809e+00 
3.15668e+01 3.46350e-04 -1.57754e+00 
3.15768e+01 3.46361e-04 -1.57698e+00 
3.15868e+01 3.46372e-04 -1.57643e+00 
3.15968e+01 3.46383e-04 -1.57588e+00 
3.16068e+01 3.46394e-04 -1.57532e+00 
3.16168e+01 3.46405e-04 -1.57477e+00 
3.16268e+01 3.46416e-04 -1.57422e+00 
3.16368e+01 3.46428e-04 -1.57367e+00 
3.16468e+01 3.46439e-04 -1.57312e+00 
3.16568e+01 3.46450e-04 -1.57257e+00 
3.16668e+01 3.46461e-04 -1.57202e+00 
3.16768e+01 3.46472e-04 -1.57147e+00 
3.16868e+01 3.46483e-04 -1.57092e+00 
3.16968e+01 3.46494e-04 -1.57037e+00 
3.17068e+01 3.46505e-04 -1.56982e+00 
3.17168e+01 3.46516e-04 -1.56927e+00 
3.17268e+01 3.46527e-04 -1.56872e+00 
3.17368e+01 3.46538e-04 -1.56818e+00 
3.17468e+01 3.46549e-04 -1.56763e+00 
3.17568e+01 3.46560e-04 -1.56708e+00 
3.17668e+01 3.46571e-04 -1.56654e+00 
3.17768e+01 3.46582e-04 -1.56599e+00 
3.17868e+01 3.46593e-04 -1.56545e+00 
3.17968e+01 3.46604e-04 -1.56490e+00 
3.18068e+01 3.46615e-04 -1.56436e+00 
3.18168e+01 3.46626e-04 -1.56381e+00 
3.18268e+01 3.46637e-04 -1.56327e+00 
3.18368e+01 3.46648e-04 -1.56273e+00 
3.18468e+01 3.46659e-04 -1.56218e+00 
3.18568e+01 3.46670e-04 -1.56164e+00 
3.18668e+01 3.46680e-04 -1.56110e+00 
3.18768e+01 3.46691e-04 -1.56056e+00 
3.18868e+01 3.46702e-04 -1.56001e+00 
3.18968e+01 3.46713e-04 -1.55947e+00 
3.19068e+01 3.46724e-04 -1.55893e+00 
3.19168e+01 3.46735e-04 -1.55839e+00 
3.19268e+01 3.46746e-04 -1.55785e+00 
3.19368e+01 3.46756e-04 -1.55731e+00 
3.19468e+01 3.46767e-04 -1.55677e+00 
3.19568e+01 3.46778e-04 -1.55624e+00 
3.19668e+01 3.46789e-04 -1.55570e+00 
3.19768e+01 3.46799e-04 -1.55516e+00 
3.19868e+01 3.46810e-04 -1.55462e+00 
3.19968e+01 3.46821e-04 -1.55408e+00 
3.20068e+01 3.46832e-04 -1.55355e+00 
3.20168e+01 3.46842e-04 -1.55301e+00 
3.20268e+01 3.46853e-04 -1.55248e+00 
3.20368e+01 3.46864e-04 -1.55194e+00 
3.20468e+01 3.46875e-04 -1.55140e+00 
3.20568e+01 3.46885e-04 -1.55087e+00 
3.20668e+01 3.46896e-04 -1.55034e+00 
3.20768e+01 3.46907e-04 -1.54980e+00 
3.20868e+01 3.46917e-04 -1.54927e+00 
3.20968e+01 3.46928e-04 -1.54873e+00 
3.21068e+01 3.46939e-04 -1.54820e+00 
3.21168e+01 3.46949e-04 -1.54767e+00 
3.21268e+01 3.46960e-04 -1.54714e+00 
3.21368e+01 3.46970e-04 -1.54660e+00 
3.21468e+01 3.46981e-04 -1.54607e+00 
3.21568e+01 3.46992e-04 -1.54554e+00 
3.21668e+01 3.47002e-04 -1.54501e+00 
3.21768e+01 3.47013e-04 -1.54448e+00 
3.21868e+01 3.47023e-04 -1.54395e+00 
3.21968e+01 3.47034e-04 -1.54342e+00 
3.22068e+01 3.47044e-04 -1.54289e+00 
3.22168e+01 3.47055e-04 -1.54236e+00 
3.22268e+01 3.47065e-04 -1.54184e+00 
3.22368e+01 3.47076e-04 -1.54131e+00 
3.22468e+01 3.47086e-04 -1.54078e+00 
3.22568e+01 3.47097e-04 -1.54025e+00 
3.22668e+01 3.47107e-04 -1.53973e+00 
3.22768e+01 3.47118e-04 -1.53920e+00 
3.22868e+01 3.47128e-04 -1.53867e+00 
3.22968e+01 3.47139e-04 -1.53815e+00 
3.23068e+01 3.47149e-04 -1.53762e+00 
3.23168e+01 3.47160e-04 -1.53710e+00 
3.23268e+01 3.47170e-04 -1.53657e+00 
3.23368e+01 3.47180e-04 -1.53605e+00 
3.23468e+01 3.47191e-04 -1.53553e+00 
3.23568e+01 3.47201e-04 -1.53500e+00 
3.23668e+01 3.47212e-04 -1.53448e+00 
3.23768e+01 3.47222e-04 -1.53396e+00 
3.23868e+01 3.47232e-04 -1.53343e+00 
3.23968e+01 3.47243e-04 -1.53291e+00 
3.24068e+01 3.47253e-04 -1.53239e+00 
3.24168e+01 3.47263e-04 -1.53187e+00 
3.24268e+01 3.47274e-04 -1.53135e+00 
3.24368e+01 3.47284e-04 -1.53083e+00 
3.24468e+01 3.47294e-04 -1.53031e+00 
3.24568e+01 3.47305e-04 -1.52979e+00 
3.24668e+01 3.47315e-04 -1.52927e+00 
3.24768e+01 3.47325e-04 -1.52875e+00 
3.24868e+01 3.47336e-04 -1.52823e+00 
3.24968e+01 3.47346e-04 -1.52771e+00 
3.25067e+01 3.47356e-04 -1.52719e+00 
3.25167e+01 3.47366e-04 -1.52668e+00 
3.25267e+01 3.47376e-04 -1.52616e+00 
3.25367e+01 3.47387e-04 -1.52564e+00 
3.25467e+01 3.47397e-04 -1.52513e+00 
3.25567e+01 3.47407e-04 -1.52461e+00 
3.25667e+01 3.47417e-04 -1.52409e+00 
3.25767e+01 3.47428e-04 -1.52358e+00 
3.25867e+01 3.47438e-04 -1.52306e+00 
3.25967e+01 3.47448e-04 -1.52255e+00 
3.26067e+01 3.47458e-04 -1.52203e+00 
3.26167e+01 3.47468e-04 -1.52152e+00 
3.26267e+01 3.47478e-04 -1.52101e+00 
3.26367e+01 3.47488e-04 -1.52049e+00 
3.26467e+01 3.47499e-04 -1.51998e+00 
3.26567e+01 3.47509e-04 -1.51947e+00 
3.26667e+01 3.47519e-04 -1.51896e+00 
3.26767e+01 3.47529e-04 -1.51844e+00 
3.26867e+01 3.47539e-04 -1.51793e+00 
3.26967e+01 3.47549e-04 -1.51742e+00 
3.27067e+01 3.47559e-04 -1.51691e+00 
3.27167e+01 3.47569e-04 -1.51640e+00 
3.27267e+01 3.47579e-04 -1.51589e+00 
3.27367e+01 3.47589e-04 -1.51538e+00 
3.27467e+01 3.47599e-04 -1.51487e+00 
3.27567e+01 3.47609e-04 -1.51436e+00 
3.27667e+01 3.47619e-04 -1.51385e+00 
3.27767e+01 3.47629e-04 -1.51335e+00 
3.27867e+01 3.47639e-04 -1.51284e+00 
3.27967e+01 3.47649e-04 -1.51233e+00 
3.28067e+01 3.47659e-04 -1.51182e+00 
3.28167e+01 3.47669e-04 -1.51132e+00 
3.28267e+01 3.47679e-04 -1.51081e+00 
3.28367e+01 3.47689e-04 -1.51030e+00 
3.28467e+01 3.47699e-04 -1.50980e+00 
3.28567e+01 3.47709e-04 -1.50929e+00 
3.28667e+01 3.47719e-04 -1.50879e+00 
3.28767e+01 3.47729e-04 -1.50828e+00 
3.28867e+01 3.47739e-04 -1.50778e+00 
3.28967e+01 3.47749e-04 -1.50728e+00 
3.29067e+01 3.47758e-04 -1.50677e+00 
3.29167e+01 3.47768e-04 -1.50627e+00 
3.29267e+01 3.47778e-04 -1.50577e+00 
3.29367e+01 3.47788e-04 -1.50526e+00 
3.29467e+01 3.47798e-04 -1.50476e+00 
3.29567e+01 3.47808e-04 -1.50426e+00 
3.29667e+01 3.47817e-04 -1.50376e+00 
3.29767e+01 3.47827e-04 -1.50326e+00 
3.29867e+01 3.47837e-04 -1.50276e+00 
3.29967e+01 3.47847e-04 -1.50225e+00 
3.30067e+01 3.47857e-04 -1.50175e+00 
3.30167e+01 3.47866e-04 -1.50125e+00 
3.30267e+01 3.47876e-04 -1.50076e+00 
3.30367e+01 3.47886e-04 -1.50026e+00 
3.30467e+01 3.47896e-04 -1.49976e+00 
3.30567e+01 3.47906e-04 -1.49926e+00 
3.30667e+01 3.47915e-04 -1.49876e+00 
3.30767e+01 3.47925e-04 -1.49826e+00 
3.30867e+01 3.47935e-04 -1.49777e+00 
3.30967e+01 3.47944e-04 -1.49727e+00 
3.31067e+01 3.47954e-04 -1.49677e+00 
3.31167e+01 3.47964e-04 -1.49628e+00 
3.31267e+01 3.47974e-04 -1.49578e+00 
3.31367e+01 3.47983e-04 -1.49528e+00 
3.31467e+01 3.47993e-04 -1.49479e+00 
3.31567e+01 3.48003e-04 -1.49429e+00 
3.31667e+01 3.48012e-04 -1.49380e+00 
3.31767e+01 3.48022e-04 -1.49330e+00 
3.31867e+01 3.48031e-04 -1.49281e+00 
3.31967e+01 3.48041e-04 -1.49232e+00 
3.32067e+01 3.48051e-04 -1.49182e+00 
3.32167e+01 3.48060e-04 -1.49133e+00 
3.32267e+01 3.48070e-04 -1.49084e+00 
3.32367e+01 3.48079e-04 -1.49035e+00 
3.32467e+01 3.48089e-04 -1.48985e+00 
3.32567e+01 3.48099e-04 -1.48936e+00 
3.32667e+01 3.48108e-04 -1.48887e+00 
3.32767e+01 3.48118e-04 -1.48838e+00 
3.32867e+01 3.48127e-04 -1.48789e+00 
3.32967e+01 3.48137e-04 -1.48740e+00 
3.33067e+01 3.48146e-04 -1.48691e+00 
3.33167e+01 3.48156e-04 -1.48642e+00 
3.33267e+01 3.48165e-04 -1.48593e+00 
3.33367e+01 3.48175e-04 -1.48544e+00 
3.33467e+01 3.48184e-04 -1.48495e+00 
3.33567e+01 3.48194e-04 -1.48447e+00 
3.33667e+01 3.48203e-04 -1.48398e+00 
3.33767e+01 3.48213e-04 -1.48349e+00 
3.33867e+01 3.48222e-04 -1.48300e+00 
3.33967e+01 3.48232e-04 -1.48252e+00 
3.34067e+01 3.48241e-04 -1.48203e+00 
3.34167e+01 3.48251e-04 -1.48154e+00 
3.34267e+01 3.48260e-04 -1.48106e+00 
3.34367e+01 3.48269e-04 -1.48057e+00 
3.34467e+01 3.48279e-04 -1.48009e+00 
3.34567e+01 3.48288e-04 -1.47960e+00 
3.34667e+01 3.48298e-04 -1.47912e+00 
3.34767e+01 3.48307e-04 -1.47863e+00 
3.34867e+01 3.48316e-04 -1.47815e+00 
3.34967e+01 3.48326e-04 -1.47766e+00 
3.35067e+01 3.48335e-04 -1.47718e+00 
3.35166e+01 3.48345e-04 -1.47670e+00 
3.35266e+01 3.48354e-04 -1.47622e+00 
3.35366e+01 3.48363e-04 -1.47573e+00 
3.35466e+01 3.48373e-04 -1.47525e+00 
3.35566e+01 3.48382e-04 -1.47477e+00 
3.35666e+01 3.48391e-04 -1.47429e+00 
3.35766e+01 3.48400e-04 -1.47381e+00 
3.35866e+01 3.48410e-04 -1.47333e+00 
3.35966e+01 3.48419e-04 -1.47285e+00 
3.36066e+01 3.48428e-04 -1.47237e+00 
3.36166e+01 3.48438e-04 -1.47189e+00 
3.36266e+01 3.48447e-04 -1.47141e+00 
3.36366e+01 3.48456e-04 -1.47093e+00 
3.36466e+01 3.48465e-04 -1.47045e+00 
3.36566e+01 3.48475e-04 -1.46997e+00 
3.36666e+01 3.48484e-04 -1.46949e+00 
3.36766e+01 3.48493e-04 -1.46902e+00 
3.36866e+01 3.48502e-04 -1.46854e+00 
3.36966e+01 3.48511e-04 -1.46806e+00 
3.37066e+01 3.48521e-04 -1.46758e+00 
3.37166e+01 3.48530e-04 -1.46711e+00 
3.37266e+01 3.48539e-04 -1.46663e+00 
3.37366e+01 3.48548e-04 -1.46616e+00 
3.37466e+01 3.48557e-04 -1.46568e+00 
3.37566e+01 3.48566e-04 -1.46521e+00 
3.37666e+01 3.48576e-04 -1.46473e+00 
3.37766e+01 3.48585e-04 -1.46426e+00 
3.37866e+01 3.48594e-04 -1.46378e+00 
3.37966e+01 3.48603e-04 -1.46331e+00 
3.38066e+01 3.48612e-04 -1.46283e+00 
3.38166e+01 3.48621e-04 -1.46236e+00 
3.38266e+01 3.48630e-04 -1.46189e+00 
3.38366e+01 3.48639e-04 -1.46142e+00 
3.38466e+01 3.48648e-04 -1.46094e+00 
3.38566e+01 3.48658e-04 -1.46047e+00 
3.38666e+01 3.48667e-04 -1.46000e+00 
3.38766e+01 3.48676e-04 -1.45953e+00 
3.38866e+01 3.48685e-04 -1.45906e+00 
3.38966e+01 3.48694e-04 -1.45859e+00 
3.39066e+01 3.48703e-04 -1.45812e+00 
3.39166e+01 3.48712e-04 -1.45765e+00 
3.39266e+01 3.48721e-04 -1.45718e+00 
3.39366e+01 3.48730e-04 -1.45671e+00 
3.39466e+01 3.48739e-04 -1.45624e+00 
3.39566e+01 3.48748e-04 -1.45577e+00 
3.39666e+01 3.48757e-04 -1.45530e+00 
3.39766e+01 3.48766e-04 -1.45483e+00 
3.39866e+01 3.48775e-04 -1.45436e+00 
3.39966e+01 3.48784e-04 -1.45390e+00 
3.40066e+01 3.48793e-04 -1.45343e+00 
3.40166e+01 3.48802e-04 -1.45296e+00 
3.40266e+01 3.48811e-04 -1.45250e+00 
3.40366e+01 3.48819e-04 -1.45203e+00 
3.40466e+01 3.48828e-04 -1.45156e+00 
3.40566e+01 3.48837e-04 -1.45110e+00 
3.40666e+01 3.48846e-04 -1.45063e+00 
3.40766e+01 3.48855e-04 -1.45017e+00 
3.40866e+01 3.48864e-04 -1.44970e+00 
3.40966e+01 3.48873e-04 -1.44924e+00 
3.41066e+01 3.48882e-04 -1.44877e+00 
3.41166e+01 3.48891e-04 -1.44831e+00 
3.41266e+01 3.48899e-04 -1.44785e+00 
3.41366e+01 3.48908e-04 -1.44738e+00 
3.41466e+01 3.48917e-04 -1.44692e+00 
3.41566e+01 3.48926e-04 -1.44646e+00 
3.41666e+01 3.48935e-04 -1.44600e+00 
3.41766e+01 3.48944e-04 -1.44553e+00 
3.41866e+01 3.48952e-04 -1.44507e+00 
3.41966e+01 3.48961e-04 -1.44461e+00 
3.42066e+01 3.48970e-04 -1.44415e+00 
3.42166e+01 3.48979e-04 -1.44369e+00 
3.42266e+01 3.48988e-04 -1.44323e+00 
3.42366e+01 3.48996e-04 -1.44277e+00 
3.42466e+01 3.49005e-04 -1.44231e+00 
3.42566e+01 3.49014e-04 -1.44185e+00 
3.42666e+01 3.49023e-04 -1.44139e+00 
3.42766e+01 3.49031e-04 -1.44093e+00 
3.42866e+01 3.49040e-04 -1.44047e+00 
3.42966e+01 3.49049e-04 -1.44001e+00 
3.43066e+01 3.49058e-04 -1.43956e+00 
3.43166e+01 3.49066e-04 -1.43910e+00 
3.43266e+01 3.49075e-04 -1.43864e+00 
3.43366e+01 3.49084e-04 -1.43818e+00 
3.43466e+01 3.49092e-04 -1.43773e+00 
3.43566e+01 3.49101e-04 -1.43727e+00 
3.43666e+01 3.49110e-04 -1.43681e+00 
3.43766e+01 3.49118e-04 -1.43636e+00 
3.43866e+01 3.49127e-04 -1.43590e+00 
3.43966e+01 3.49136e-04 -1.43545e+00 
3.44066e+01 3.49144e-04 -1.43499e+00 
3.44166e+01 3.49153e-04 -1.43454e+00 
3.44266e+01 3.49162e-04 -1.43408e+00 
3.44366e+01 3.49170e-04 -1.43363e+00 
3.44466e+01 3.49179e-04 -1.43317e+00 
3.44566e+01 3.49188e-04 -1.43272e+00 
3.44666e+01 3.49196e-04 -1.43227e+00 
3.44766e+01 3.49205e-04 -1.43181e+00 
3.44866e+01 3.49213e-04 -1.43136e+00 
3.44966e+01 3.49222e-04 -1.43091e+00 
3.45065e+01 3.49230e-04 -1.43046e+00 
3.45165e+01 3.49239e-04 -1.43001e+00 
3.45265e+01 3.49248e-04 -1.42955e+00 
3.45365e+01 3.49256e-04 -1.42910e+00 
3.45465e+01 3.49265e-04 -1.42865e+00 
3.45565e+01 3.49273e-04 -1.42820e+00 
3.45665e+01 3.49282e-04 -1.42775e+00 
3.45765e+01 3.49290e-04 -1.42730e+00 
3.45865e+01 3.49299e-04 -1.42685e+00 
3.45965e+01 3.49307e-04 -1.42640e+00 
3.46065e+01 3.49316e-04 -1.42595e+00 
3.46165e+01 3.49324e-04 -1.42550e+00 
3.46265e+01 3.49333e-04 -1.42506e+00 
3.46365e+01 3.49341e-04 -1.42461e+00 
3.46465e+01 3.49350e-04 -1.42416e+00 
3.46565e+01 3.49358e-04 -1.42371e+00 
3.46665e+01 3.49367e-04 -1.42327e+00 
3.46765e+01 3.49375e-04 -1.42282e+00 
3.46865e+01 3.49383e-04 -1.42237e+00 
3.46965e+01 3.49392e-04 -1.42192e+00 
3.47065e+01 3.49400e-04 -1.42148e+00 
3.47165e+01 3.49409e-04 -1.42103e+00 
3.47265e+01 3.49417e-04 -1.42059e+00 
3.47365e+01 3.49426e-04 -1.42014e+00 
3.47465e+01 3.49434e-04 -1.41970e+00 
3.47565e+01 3.49442e-04 -1.41925e+00 
3.47665e+01 3.49451e-04 -1.41881e+00 
3.47765e+01 3.49459e-04 -1.41836e+00 
3.47865e+01 3.49467e-04 -1.41792e+00 
3.47965e+01 3.49476e-04 -1.41748e+00 
3.48065e+01 3.49484e-04 -1.41703e+00 
3.48165e+01 3.49492e-04 -1.41659e+00 
3.48265e+01 3.49501e-04 -1.41615e+00 
3.48365e+01 3.49509e-04 -1.41570e+00 
3.48465e+01 3.49517e-04 -1.41526e+00 
3.48565e+01 3.49526e-04 -1.41482e+00 
3.48665e+01 3.49534e-04 -1.41438e+00 
3.48765e+01 3.49542e-04 -1.41394e+00 
3.48865e+01 3.49551e-04 -1.41350e+00 
3.48965e+01 3.49559e-04 -1.41306e+00 
3.49065e+01 3.49567e-04 -1.41262e+00 
3.49165e+01 3.49575e-04 -1.41218e+00 
3.49265e+01 3.49584e-04 -1.41174e+00 
3.49365e+01 3.49592e-04 -1.41130e+00 
3.49465e+01 3.49600e-04 -1.41086e+00 
3.49565e+01 3.49608e-04 -1.41042e+00 
3.49665e+01 3.49617e-04 -1.40998e+00 
3.49765e+01 3.49625e-04 -1.40954e+00 
3.49865e+01 3.49633e-04 -1.40910e+00 
3.49965e+01 3.49641e-04 -1.40866e+00 
3.50065e+01 3.49650e-04 -1.40823e+00 
3.50165e+01 3.49658e-04 -1.40779e+00 
3.50265e+01 3.49666e-04 -1.40735e+00 
3.50365e+01 3.49674e-04 -1.40692e+00 
3.50465e+01 3.49682e-04 -1.40648e+00 
3.50565e+01 3.49691e-04 -1.40604e+00 
3.50665e+01 3.49699e-04 -1.40561e+00 
3.50765e+01 3.49707e-04 -1.40517e+00 
3.50865e+01 3.49715e-04 -1.40474e+00 
3.50965e+01 3.49723e-04 -1.40430e+00 
3.51065e+01 3.49731e-04 -1.40387e+00 
3.51165e+01 3.49739e-04 -1.40343e+00 
3.51265e+01 3.49748e-04 -1.40300e+00 
3.51365e+01 3.49756e-04 -1.40256e+00 
3.51465e+01 3.49764e-04 -1.40213e+00 
3.51565e+01 3.49772e-04 -1.40170e+00 
3.51665e+01 3.49780e-04 -1.40126e+00 
3.51765e+01 3.49788e-04 -1.40083e+00 
3.51865e+01 3.49796e-04 -1.40040e+00 
3.51965e+01 3.49804e-04 -1.39997e+00 
3.52065e+01 3.49812e-04 -1.39953e+00 
3.52165e+01 3.49820e-04 -1.39910e+00 
3.52265e+01 3.49828e-04 -1.39867e+00 
3.52365e+01 3.49836e-04 -1.39824e+00 
3.52465e+01 3.49844e-04 -1.39781e+00 
3.52565e+01 3.49853e-04 -1.39738e+00 
3.52665e+01 3.49861e-04 -1.39695e+00 
